employee_id,first_name,last_name,team,position,age,email,country,postal_code,favorite_color
926,Geoffrey,Pengelly,CSP team,position2,56,gpengellypp@bizjournals.com,Indonesia,,blue
927,Dix,Yersin,CSP team,position2,72,dyersinpq@nydailynews.com,Bosnia and Herzegovina,,red
928,Niko,Blackburn,CSP team,position1,66,nblackburnpr@thetimes.co.uk,Russia,658089,red
929,Catlin,Twigge,Implementation team,position2,64,ctwiggeps@gizmodo.com,Brazil,95880-000,green
930,Rickie,Brimley,MS team,position4,61,rbrimleypt@columbia.edu,Iceland,225,blue
931,Gerry,Cops,sales,position2,57,gcopspu@yale.edu,China,,blue
932,Dugald,Das,Implementation team,position5,61,ddaspv@yolasite.com,Philippines,2405,green
933,Zulema,Grzegorecki,CSP team,position2,30,zgrzegoreckipw@nature.com,China,,green
934,Lorrayne,Millimoe,pre sales,position1,65,lmillimoepx@webs.com,Cuba,,red
935,Claudine,Cowdery,sales,position1,75,ccowderypy@usatoday.com,Ukraine,,green
936,Gar,Haseley,MS team,position3,74,ghaseleypz@w3.org,Argentina,2445,blue
937,Hephzibah,Partleton,MS team,position5,34,hpartletonq0@stanford.edu,Indonesia,,green
938,Dex,Bockin,sales,position2,37,dbockinq1@nsw.gov.au,Philippines,5031,green
939,Ezechiel,Crudginton,MS team,position5,35,ecrudgintonq2@privacy.gov.au,Indonesia,,blue
940,Martainn,Ritzman,CSP team,position4,59,mritzmanq3@gmpg.org,China,,red
941,Arluene,Dunbar,Implementation team,position3,74,adunbarq4@amazon.co.jp,China,,blue
942,Jasmin,Broadhead,sales,position4,70,jbroadheadq5@nationalgeographic.com,Thailand,20170,red
943,Rosamund,Heffernon,MS team,position3,63,rheffernonq6@ask.com,Colombia,503068,blue
944,Marilyn,Clitherow,solutions,position4,84,mclitherowq7@sogou.com,China,,green
945,Flinn,Lorie,solutions,position3,53,florieq8@sun.com,Ukraine,,blue
946,Clarissa,Longridge,sales,position4,40,clongridgeq9@e-recht24.de,China,,green
947,Yelena,Cossington,solutions,position5,51,ycossingtonqa@shutterfly.com,China,,red
948,Rochester,Hallin,MS team,position2,61,rhallinqb@blogspot.com,China,,blue
949,Carlen,Mabey,pre sales,position3,84,cmabeyqc@unc.edu,China,,blue
950,Dacie,Whimpenny,sales,position2,72,dwhimpennyqd@europa.eu,Japan,886-0112,red
951,Delcine,Philippson,CSP team,position4,79,dphilippsonqe@lycos.com,Saudi Arabia,,green
952,Elise,Phoenix,CSP team,position4,85,ephoenixqf@vinaora.com,Russia,356041,green
953,Gregory,Blague,solutions,position4,34,gblagueqg@nasa.gov,Russia,692769,blue
954,Malinde,Buckell,pre sales,position1,45,mbuckellqh@cbc.ca,Indonesia,,blue
955,Lodovico,Yitshak,CSP team,position1,81,lyitshakqi@pinterest.com,Cuba,,blue
956,Marta,Garrigan,solutions,position4,37,mgarriganqj@sbwire.com,Guam,96922,green
957,Lorianna,Pendell,pre sales,position6,21,lpendellqk@g.co,France,49321 CEDEX,red
958,Elmo,Nicolls,pre sales,position6,45,enicollsql@mozilla.org,Faroe Islands,355,blue
959,Francesco,Moore,CSP team,position2,18,fmooreqm@feedburner.com,Sweden,135 22,red
960,Laureen,Janusz,solutions,position2,26,ljanuszqn@cdbaby.com,Thailand,42230,blue
961,Doretta,Dimmock,sales,position4,21,ddimmockqo@cnn.com,Philippines,5001,blue
962,Yettie,Grocott,solutions,position4,84,ygrocottqp@wisc.edu,Brazil,17270-000,green
963,Glenda,De Rye Barrett,Implementation team,position3,77,gderyebarrettqq@google.nl,China,,red
964,Jennica,Callery,pre sales,position6,39,jcalleryqr@globo.com,United States,41905,red
965,Perle,Enston,MS team,position1,37,penstonqs@cnet.com,Palestinian Territory,,blue
966,Bob,Inchan,sales,position6,38,binchanqt@yahoo.com,Portugal,2710-470,blue
967,Danna,Dornin,Implementation team,position5,76,ddorninqu@alexa.com,Philippines,4409,blue
968,Joshuah,Beldam,CSP team,position6,57,jbeldamqv@mozilla.org,Azerbaijan,,blue
969,Danella,Gavigan,sales,position6,50,dgaviganqw@narod.ru,China,,red
970,Rivi,Bellay,MS team,position4,74,rbellayqx@wix.com,Indonesia,,red
971,Gaylor,Baruch,Implementation team,position2,53,gbaruchqy@cbsnews.com,Brazil,88000-000,red
972,Giacobo,Hummerston,sales,position2,67,ghummerstonqz@addthis.com,Canada,N9A,red
973,Nicola,Scutts,Implementation team,position4,61,nscuttsr0@freewebs.com,China,,red
974,Misti,Foro,sales,position1,55,mforor1@weibo.com,Peru,,blue
975,Chelsy,Hows,solutions,position3,75,chowsr2@a8.net,Indonesia,,blue
976,Kirsten,Sugge,Implementation team,position2,60,ksugger3@phoca.cz,Argentina,3332,green
977,Etta,Bedbury,MS team,position3,62,ebedburyr4@hp.com,Moldova,MD-2081,blue
978,Neile,Gartan,CSP team,position6,40,ngartanr5@cnbc.com,China,,blue
979,Patrica,McMickan,MS team,position5,73,pmcmickanr6@dagondesign.com,China,,blue
980,Putnam,Stickles,sales,position4,44,psticklesr7@youtu.be,China,,green
981,Lynnea,Torra,Implementation team,position1,83,ltorrar8@oracle.com,Norway,7440,red
982,Ingamar,Maciejak,MS team,position4,40,imaciejakr9@time.com,Iraq,,blue
983,Dyna,Reville,pre sales,position3,21,drevillera@pbs.org,Kenya,,blue
984,Carin,Algore,pre sales,position1,25,calgorerb@chron.com,Finland,97701,red
985,Barney,Karpenya,CSP team,position2,69,bkarpenyarc@addthis.com,China,,green
986,Theresita,Skey,sales,position1,72,tskeyrd@jiathis.com,Russia,613380,blue
987,Ailbert,Dimitresco,sales,position6,83,adimitrescore@dailymotion.com,France,78345 CEDEX,green
988,Binny,Sermin,solutions,position1,44,bserminrf@google.com.au,Serbia,,red
989,Edgar,Ortelt,pre sales,position1,66,eorteltrg@spotify.com,Greece,,green
990,Fred,Smidmore,pre sales,position1,74,fsmidmorerh@angelfire.com,Ukraine,,green
991,Cami,Janway,Implementation team,position1,57,cjanwayri@lulu.com,China,,red
992,Vania,Leverton,MS team,position1,33,vlevertonrj@feedburner.com,Philippines,4332,blue
993,Erastus,Meadley,MS team,position1,52,emeadleyrk@icq.com,China,,blue
994,Goran,Keuntje,solutions,position4,78,gkeuntjerl@ifeng.com,Czech Republic,580 01,red
995,Luce,Prentice,solutions,position1,45,lprenticerm@liveinternet.ru,China,,green
996,Dulcine,Ferretti,sales,position3,70,dferrettirn@salon.com,China,,red
997,Peder,Sambidge,CSP team,position4,45,psambidgero@slashdot.org,Indonesia,,green
998,Meyer,Naerup,pre sales,position6,73,mnaeruprp@hp.com,Peru,,green
999,Richard,Whitehair,Implementation team,position5,82,rwhitehairrq@tumblr.com,Serbia,,red
1000,Maggy,Bompass,sales,position5,68,mbompassrr@amazonaws.com,Russia,391327,red
