employee_id,gender,sex,group,first_name,last_name,age,email,country,favorite_color
914,Male,Female,Group C,Kristin,Assad,47,kassadpd@dmoz.org,China,blue
915,Male,Female,Group B,Oralle,Janota,49,ojanotape@naver.com,Yemen,green
916,Female,Male,Group A,Manny,Gauthorpp,31,mgauthorpppf@apple.com,Bhutan,green
917,Male,Male,Group A,Pierre,Cabedo,71,pcabedopg@mapquest.com,Philippines,red
918,Male,Female,Group A,Hildegarde,Pund,20,hpundph@weebly.com,China,green
919,Female,Female,Group C,Donnajean,Critcher,33,dcritcherpi@themeforest.net,Czech Republic,red
920,Genderfluid,Female,Group A,Gretna,Kybert,55,gkybertpj@ocn.ne.jp,Czech Republic,green
921,Male,Genderqueer,Group C,Sigfried,Bricket,48,sbricketpk@businesswire.com,Germany,blue
922,Male,Male,Group C,Hewitt,Pothbury,32,hpothburypl@ustream.tv,Philippines,red
923,Agender,Male,Group A,Dane,Koene,18,dkoenepm@aol.com,China,red
924,Male,Female,Group A,Merry,Hostan,25,mhostanpn@photobucket.com,Ukraine,red
925,Female,Male,Group B,Flin,Hanham,53,fhanhampo@craigslist.org,Ukraine,blue
926,Female,Non-binary,Group B,Nicholle,O'Rourke,32,norourkepp@wikipedia.org,Israel,red
927,Female,Female,Group A,Kamilah,Brannan,18,kbrannanpq@nba.com,Greece,blue
928,Female,Female,Group C,Alethea,Pharoah,31,apharoahpr@myspace.com,Indonesia,blue
929,Bigender,Male,Group B,Sol,Kemme,32,skemmeps@github.io,Russia,blue
930,Male,Bigender,Group B,Reena,MacKee,59,rmackeept@weibo.com,Palestinian Territory,blue
931,Bigender,Female,Group A,Estrella,Wedgbrow,60,ewedgbrowpu@sohu.com,Sweden,blue
932,Female,Male,Group B,Gorden,Buckler,81,gbucklerpv@uol.com.br,China,blue
933,Female,Male,Group A,Alanson,Wermerling,29,awermerlingpw@soundcloud.com,Japan,red
934,Female,Male,Group A,Herculie,Tuffin,52,htuffinpx@networksolutions.com,Canada,red
935,Female,Male,Group B,Vincenty,Dackombe,66,vdackombepy@nbcnews.com,Czech Republic,red
936,Male,Female,Group A,Laurianne,Skegg,52,lskeggpz@shutterfly.com,Sweden,green
937,Female,Male,Group B,Jeddy,Goadby,61,jgoadbyq0@alexa.com,Armenia,red
938,Male,Male,Group A,Sam,Cabena,63,scabenaq1@npr.org,France,green
939,Female,Male,Group B,Maurise,Dennant,85,mdennantq2@businessweek.com,Brazil,blue
940,Male,Female,Group B,Ilise,Bernath,64,ibernathq3@sphinn.com,China,green
941,Female,Female,Group C,Patti,Woolvin,50,pwoolvinq4@list-manage.com,Russia,blue
942,Female,Male,Group A,Howey,Tremayne,37,htremayneq5@cmu.edu,Philippines,green
943,Male,Female,Group A,Eleni,Chinge de Hals,83,echingedehalsq6@odnoklassniki.ru,Brazil,green
944,Female,Female,Group C,Arlee,Willcock,43,awillcockq7@columbia.edu,China,green
945,Female,Female,Group B,Nell,Bellamy,85,nbellamyq8@51.la,Poland,red
946,Female,Female,Group A,Karlene,Burgh,63,kburghq9@feedburner.com,Japan,red
947,Male,Genderqueer,Group A,Florette,Albarez,70,falbarezqa@yahoo.co.jp,Macedonia,red
948,Female,Male,Group C,Falkner,Zoane,52,fzoaneqb@baidu.com,Brazil,red
949,Male,Male,Group C,Igor,Pieche,46,ipiecheqc@umich.edu,United States,blue
950,Male,Female,Group C,Ingaborg,Larsen,44,ilarsenqd@sciencedirect.com,Russia,blue
951,Female,Agender,Group C,Keefer,Linkin,42,klinkinqe@fema.gov,Greece,red
952,Female,Male,Group B,Duffy,Yorath,74,dyorathqf@rakuten.co.jp,Ecuador,green
953,Male,Male,Group C,Ximenes,Mackie,52,xmackieqg@yellowpages.com,China,green
954,Female,Male,Group C,Emelen,Kopelman,77,ekopelmanqh@vk.com,Brazil,red
955,Male,Male,Group B,Griffith,Lindsell,85,glindsellqi@slate.com,Philippines,red
956,Male,Female,Group C,Gates,McIlwrick,68,gmcilwrickqj@trellian.com,China,green
957,Female,Female,Group A,Anna-diane,Lightwood,83,alightwoodqk@dailymail.co.uk,Philippines,red
958,Bigender,Genderqueer,Group B,Lilah,Smetoun,31,lsmetounql@comcast.net,Indonesia,green
959,Male,Female,Group C,Marrissa,Rickell,50,mrickellqm@myspace.com,China,green
960,Non-binary,Male,Group A,Everett,Aherne,47,eaherneqn@geocities.jp,China,blue
961,Polygender,Male,Group C,Orlando,St. Quintin,66,ostquintinqo@qq.com,Vietnam,red
962,Male,Female,Group B,Pamela,Dreossi,40,pdreossiqp@ezinearticles.com,China,green
963,Female,Male,Group A,Harmon,Linde,59,hlindeqq@cloudflare.com,Central African Republic,green
964,Agender,Male,Group A,Jere,Feechan,77,jfeechanqr@blinklist.com,Vietnam,red
965,Female,Genderfluid,Group A,Cecil,Wortt,19,cworttqs@diigo.com,China,red
966,Female,Male,Group C,Smith,LLelweln,67,sllelwelnqt@scientificamerican.com,Ukraine,red
967,Male,Male,Group A,Carlin,Markwick,23,cmarkwickqu@blinklist.com,Luxembourg,green
968,Genderfluid,Non-binary,Group C,Court,Lyness,78,clynessqv@skype.com,Canada,red
969,Female,Male,Group A,Rad,Doore,65,rdooreqw@bravesites.com,Syria,green
970,Female,Female,Group B,Lesya,Dallinder,82,ldallinderqx@ucsd.edu,Portugal,blue
971,Female,Male,Group B,Anselm,Dayly,31,adaylyqy@yandex.ru,Syria,green
972,Male,Male,Group C,Anatollo,Seine,84,aseineqz@youtu.be,Indonesia,blue
973,Agender,Female,Group B,Arlette,Schiesterl,20,aschiesterlr0@illinois.edu,Russia,blue
974,Female,Female,Group A,Isadora,Ades,24,iadesr1@noaa.gov,Yemen,red
975,Male,Female,Group C,Erma,Bedow,85,ebedowr2@weebly.com,Thailand,green
976,Male,Female,Group A,Nanon,Caverhill,49,ncaverhillr3@nymag.com,Russia,green
977,Female,Female,Group B,Ingunna,Saffill,36,isaffillr4@seesaa.net,Bolivia,blue
978,Male,Female,Group C,Theressa,Tolhurst,81,ttolhurstr5@china.com.cn,China,red
979,Female,Female,Group B,Marlane,Ghidelli,40,mghidellir6@constantcontact.com,Afghanistan,red
980,Female,Male,Group B,Nickolas,Clyma,82,nclymar7@mapquest.com,Russia,blue
981,Male,Female,Group A,Jessica,Auchterlony,51,jauchterlonyr8@independent.co.uk,Indonesia,red
982,Male,Female,Group A,Debor,Ilyukhov,78,dilyukhovr9@google.it,Sweden,red
983,Male,Male,Group C,Sherwood,Bickerton,27,sbickertonra@arizona.edu,Russia,green
984,Male,Male,Group C,Taite,Toland,62,ttolandrb@digg.com,Finland,red
985,Male,Female,Group B,Gloria,Grimoldby,27,ggrimoldbyrc@webeden.co.uk,Russia,red
986,Female,Male,Group B,Jimmie,Kolodziejski,27,jkolodziejskird@hostgator.com,China,green
987,Female,Male,Group A,Syman,O' Molan,24,somolanre@hibu.com,Poland,red
988,Female,Male,Group C,Anthony,Docksey,44,adockseyrf@sitemeter.com,United States,red
989,Female,Bigender,Group A,Tracy,Stennard,84,tstennardrg@pcworld.com,Indonesia,blue
990,Male,Male,Group B,Brantley,Wigginton,33,bwiggintonrh@shinystat.com,Ethiopia,blue
991,Male,Male,Group A,Riordan,Bremner,23,rbremnerri@dropbox.com,United States,red
992,Male,Female,Group C,Reina,Kenan,80,rkenanrj@nasa.gov,China,green
993,Female,Male,Group C,Patrizio,Gideon,24,pgideonrk@youtu.be,Costa Rica,blue
994,Bigender,Male,Group B,Yorgo,Norwich,29,ynorwichrl@whitehouse.gov,Ukraine,blue
995,Male,Male,Group A,Finlay,McIlvaney,54,fmcilvaneyrm@gmpg.org,Japan,green
996,Female,Female,Group C,Ruperta,Devanny,55,rdevannyrn@independent.co.uk,Philippines,green
997,Female,Female,Group A,Leslie,Dallow,38,ldallowro@sciencedirect.com,China,green
998,Male,Female,Group C,Vera,Mixon,31,vmixonrp@cdbaby.com,Indonesia,green
999,Female,Female,Group C,Klarika,Knowles,50,kknowlesrq@t-online.de,Sweden,blue
1000,Female,Male,Group A,Rey,Trusler,84,rtruslerrr@hugedomains.com,Dominica,green
